resolution_code,res_key,vote_id,vote_date
A/RES/51/83,R/51/83,4002,1996-12-05
A/RES/51/89,R/51/89,4003,1996-12-05
A/RES/52/10,R/52/10,4039,1997-11-04
A/RES/52/11,R/52/11,4040,1997-11-04
A/RES/52/112,R/52/112,4087,1997-12-06
A/RES/52/114,R/52/114,4088,1997-12-06
A/RES/52/119,R/52/119,4089,1997-12-06
A/RES/52/120,R/52/120,4090,1997-12-06
A/RES/52/121,R/52/121,4091,1997-12-06
A/RES/52/129,R/52/129,4092,1997-12-06
A/RES/52/131,R/52/131,4093,1997-12-06
A/RES/52/133,R/52/133,4094,1997-12-06
A/RES/52/136,R/52/136,4095,1997-12-06
A/RES/52/139,R/52/139,4096,1997-12-06
A/RES/52/14,R/52/14,4041,1997-11-05
A/RES/52/140,R/52/140,4097,1997-12-06
A/RES/52/141,R/52/141,4098,1997-12-06
A/RES/52/142,R/52/142,4099,1997-12-06
A/RES/52/143,R/52/143,4100,1997-12-06
A/RES/52/144,R/52/144,4101,1997-12-06
A/RES/52/147,R/52/147,4102,1997-12-06
A/RES/52/169F,R/52/169F,4103,1997-12-03
A/RES/52/181,R/52/181,4104,1997-12-05
A/RES/52/207,R/52/207,4105,1997-12-05
A/RES/52/22,R/52/22,4042,1997-11-03
A/RES/52/237,R/52/237,4106,1998-06-06
A/RES/52/24,R/52/24,4043,1997-11-03
A/RES/52/250,R/52/250,4107,1998-07-03
A/RES/52/26,R/52/26,4044,1997-11-04
A/RES/52/33,R/52/33,4045,1997-12-03
A/RES/52/35,R/52/35,4046,1997-12-03
A/RES/52/36,R/52/36,4047,1997-12-03
A/RES/52/37,R/52/37,4048,1997-12-03
A/RES/52/38A,R/52/38A,4049,1997-12-03
A/RES/52/38B,R/52/38B,4050,1997-12-03
A/RES/52/38E,R/52/38E,4051,1997-12-03
A/RES/52/38H,R/52/38H,4052,1997-12-03
A/RES/52/38J,R/52/38J,4053,1997-12-03
A/RES/52/38K,R/52/38K,4054,1997-12-03
A/RES/52/38L,R/52/38L,4055,1997-12-03
A/RES/52/38M,R/52/38M,4056,1997-12-03
A/RES/52/38N,R/52/38N,4057,1997-12-03
A/RES/52/38O,R/52/38O,4058,1997-12-03
A/RES/52/38Q,R/52/38Q,4059,1997-12-03
A/RES/52/38R,R/52/38R,4060,1997-12-03
A/RES/52/39C,R/52/39C,4061,1997-12-03
A/RES/52/40C,R/52/40C,4062,1997-12-03
A/RES/52/41,R/52/41,4063,1997-12-03
A/RES/52/44,R/52/44,4064,1997-12-03
A/RES/52/49,R/52/49,4065,1997-12-03
A/RES/52/50,R/52/50,4066,1997-12-03
A/RES/52/51,R/52/51,4067,1997-12-03
A/RES/52/52,R/52/52,4068,1997-12-03
A/RES/52/53,R/52/53,4069,1997-12-03
A/RES/52/54,R/52/54,4070,1997-12-03
A/RES/52/57,R/52/57,4071,1997-12-04
A/RES/52/59,R/52/59,4072,1997-12-04
A/RES/52/60,R/52/60,4073,1997-12-04
A/RES/52/61,R/52/61,4074,1997-12-04
A/RES/52/62,R/52/62,4075,1997-12-04
A/RES/52/63,R/52/63,4076,1997-12-04
A/RES/52/64,R/52/64,4077,1997-12-04
A/RES/52/65,R/52/65,4078,1997-12-04
A/RES/52/66,R/52/66,4079,1997-12-04
A/RES/52/67,R/52/67,4080,1997-12-04
A/RES/52/68,R/52/68,4081,1997-12-04
A/RES/52/71,R/52/71,4082,1997-12-04
A/RES/52/72,R/52/72,4083,1997-12-04
A/RES/52/73,R/52/73,4084,1997-12-04
A/RES/52/78,R/52/78,4085,1997-12-04
A/RES/52/79,R/52/79,4086,1997-12-04
A/RES/53/10,R/53/10,4109,1998-10-02
A/RES/53/135,R/53/135,4158,1998-12-04
A/RES/53/136,R/53/136,4159,1998-12-04
A/RES/53/141,R/53/141,4160,1998-12-04
A/RES/53/143,R/53/143,4161,1998-12-04
A/RES/53/155,R/53/155,4162,1998-12-04
A/RES/53/157,R/53/157,4163,1998-12-04
A/RES/53/158,R/53/158,4164,1998-12-04
A/RES/53/163,R/53/163,4165,1998-12-04
A/RES/53/164,R/53/164,4166,1998-12-04
A/RES/53/196,R/53/196,4167,1998-12-03
A/RES/53/21,R/53/21,4110,1998-11-02
A/RES/53/227,R/53/227,4168,1999-06-03
A/RES/53/32,R/53/32,4111,1998-11-03
A/RES/53/34,R/53/34,4112,1998-11-04
A/RES/53/37,R/53/37,4113,1998-12-04
A/RES/53/38,R/53/38,4114,1998-12-04
A/RES/53/39,R/53/39,4115,1998-12-04
A/RES/53/4,R/53/4,4108,1998-10-04
A/RES/53/40,R/53/40,4116,1998-12-04
A/RES/53/41,R/53/41,4117,1998-12-04
A/RES/53/42,R/53/42,4118,1998-12-04
A/RES/53/46,R/53/46,4119,1998-12-05
A/RES/53/48,R/53/48,4120,1998-12-05
A/RES/53/49,R/53/49,4121,1998-12-05
A/RES/53/50,R/53/50,4122,1998-12-05
A/RES/53/51,R/53/51,4123,1998-12-05
A/RES/53/52,R/53/52,4124,1998-12-05
A/RES/53/53,R/53/53,4125,1998-12-05
A/RES/53/54,R/53/54,4126,1998-12-05
A/RES/53/55,R/53/55,4127,1998-12-05
A/RES/53/56,R/53/56,4128,1998-12-05
A/RES/53/57,R/53/57,4129,1998-12-05
A/RES/53/60,R/53/60,4130,1998-12-05
A/RES/53/61,R/53/61,4131,1998-12-05
A/RES/53/62,R/53/62,4132,1998-12-05
A/RES/53/68,R/53/68,4133,1998-12-05
A/RES/53/69,R/53/69,4134,1998-12-05
A/RES/53/71,R/53/71,4135,1998-12-06
A/RES/53/73,R/53/73,4136,1998-12-06
A/RES/53/75,R/53/75,4137,1998-12-06
A/RES/53/76,R/53/76,4138,1998-12-06
A/RES/53/77E,R/53/77E,4139,1998-12-06
A/RES/53/77F,R/53/77F,4140,1998-12-06
A/RES/53/77G,R/53/77G,4141,1998-12-06
A/RES/53/77H,R/53/77H,4142,1998-12-06
A/RES/53/77J,R/53/77J,4143,1998-12-06
A/RES/53/77L,R/53/77L,4144,1998-12-06
A/RES/53/77N,R/53/77N,4145,1998-12-06
A/RES/53/77P,R/53/77P,4146,1998-12-06
A/RES/53/77Q,R/53/77Q,4147,1998-12-06
A/RES/53/77S,R/53/77S,4148,1998-12-06
A/RES/53/77U,R/53/77U,4149,1998-12-06
A/RES/53/77V,R/53/77V,4150,1998-12-06
A/RES/53/77W,R/53/77W,4151,1998-12-06
A/RES/53/77X,R/53/77X,4152,1998-12-06
A/RES/53/77Y,R/53/77Y,4153,1998-12-06
A/RES/53/77Z,R/53/77Z,4154,1998-12-06
A/RES/53/80,R/53/80,4156,1998-12-06
A/RES/53/85,R/53/85,4157,1998-12-06
A/RES/54/110,R/54/110,4217,1999-12-05
A/RES/54/117,R/54/117,4218,1999-12-04
A/RES/54/151,R/54/151,4219,1999-12-06
A/RES/54/152,R/54/152,4220,1999-12-06
A/RES/54/164,R/54/164,4221,1999-12-06
A/RES/54/165,R/54/165,4222,1999-12-06
A/RES/54/168,R/54/168,4223,1999-12-06
A/RES/54/169,R/54/169,4224,1999-12-06
A/RES/54/172,R/54/172,4225,1999-12-06
A/RES/54/173,R/54/173,4226,1999-12-06
A/RES/54/175,R/54/175,4227,1999-12-06
A/RES/54/177,R/54/177,4228,1999-12-06
A/RES/54/178,R/54/178,4229,1999-12-06
A/RES/54/179,R/54/179,4230,1999-12-06
A/RES/54/182,R/54/182,4231,1999-12-06
A/RES/54/183,R/54/183,4232,1999-12-06
A/RES/54/184,R/54/184,4233,1999-12-06
A/RES/54/197,R/54/197,4234,1999-12-04
A/RES/54/200,R/54/200,4235,1999-12-04
A/RES/54/21,R/54/21,4169,1999-11-03
A/RES/54/230,R/54/230,4236,1999-12-04
A/RES/54/26,R/54/26,4170,1999-11-02
A/RES/54/267,R/54/267,4237,2000-06-06
A/RES/54/35,R/54/35,4171,1999-11-04
A/RES/54/37,R/54/37,4172,1999-12-04
A/RES/54/38,R/54/38,4173,1999-12-04
A/RES/54/39,R/54/39,4174,1999-12-04
A/RES/54/40,R/54/40,4175,1999-12-04
A/RES/54/41,R/54/41,4176,1999-12-04
A/RES/54/42,R/54/42,4177,1999-12-04
A/RES/54/47,R/54/47,4178,1999-12-04
A/RES/54/50,R/54/50,4179,1999-12-04
A/RES/54/52,R/54/52,4180,1999-12-04
A/RES/54/53,R/54/53,4181,1999-12-04
A/RES/54/54A,R/54/54A,4182,1999-12-04
A/RES/54/54B,R/54/54B,4183,1999-12-04
A/RES/54/54D,R/54/54D,4184,1999-12-04
A/RES/54/54F,R/54/54F,4185,1999-12-04
A/RES/54/54G,R/54/54G,4186,1999-12-04
A/RES/54/54I,R/54/54I,4187,1999-12-04
A/RES/54/54K,R/54/54K,4188,1999-12-04
A/RES/54/54L,R/54/54L,4189,1999-12-04
A/RES/54/54M,R/54/54M,4190,1999-12-04
A/RES/54/54O,R/54/54O,4191,1999-12-04
A/RES/54/54P,R/54/54P,4192,1999-12-04
A/RES/54/54Q,R/54/54Q,4193,1999-12-04
A/RES/54/54S,R/54/54S,4194,1999-12-04
A/RES/54/54V,R/54/54V,4195,1999-12-04
A/RES/54/55D,R/54/55D,4196,1999-12-04
A/RES/54/57,R/54/57,4197,1999-12-04
A/RES/54/62,R/54/62,4199,1999-12-04
A/RES/54/63,R/54/63,4200,1999-12-04
A/RES/54/69,R/54/69,4201,1999-12-02
A/RES/54/71,R/54/71,4202,1999-12-02
A/RES/54/72,R/54/72,4203,1999-12-02
A/RES/54/73,R/54/73,4204,1999-12-02
A/RES/54/74,R/54/74,4205,1999-12-02
A/RES/54/75,R/54/75,4206,1999-12-02
A/RES/54/76,R/54/76,4207,1999-12-02
A/RES/54/77,R/54/77,4208,1999-12-02
A/RES/54/78,R/54/78,4209,1999-12-02
A/RES/54/79,R/54/79,4210,1999-12-02
A/RES/54/80,R/54/80,4211,1999-12-02
A/RES/54/83,R/54/83,4212,1999-12-02
A/RES/54/84,R/54/84,4213,1999-12-02
A/RES/54/85,R/54/85,4214,1999-12-02
A/RES/54/91,R/54/91,4215,1999-12-02
A/RES/54/92,R/54/92,4216,1999-12-02
A/RES/55/100,R/55/100,4274,2000-12-03
A/RES/55/101,R/55/101,4275,2000-12-03
A/RES/55/102,R/55/102,4276,2000-12-03
A/RES/55/107,R/55/107,4277,2000-12-03
A/RES/55/110,R/55/110,4278,2000-12-03
A/RES/55/114,R/55/114,4279,2000-12-03
A/RES/55/115,R/55/115,4280,2000-12-03
A/RES/55/116,R/55/116,4281,2000-12-03
A/RES/55/117,R/55/117,4282,2000-12-03
A/RES/55/123,R/55/123,4283,2000-12-07
A/RES/55/125,R/55/125,4284,2000-12-07
A/RES/55/126,R/55/126,4285,2000-12-07
A/RES/55/127,R/55/127,4286,2000-12-07
A/RES/55/128,R/55/128,4287,2000-12-07
A/RES/55/129,R/55/129,4288,2000-12-07
A/RES/55/130,R/55/130,4289,2000-12-07
A/RES/55/131,R/55/131,4290,2000-12-07
A/RES/55/132,R/55/132,4291,2000-12-07
A/RES/55/133,R/55/133,4292,2000-12-07
A/RES/55/134,R/55/134,4293,2000-12-07
A/RES/55/137,R/55/137,4294,2000-12-07
A/RES/55/138,R/55/138,4295,2000-12-07
A/RES/55/139,R/55/139,4296,2000-12-07
A/RES/55/145,R/55/145,4297,2000-12-07
A/RES/55/146,R/55/146,4298,2000-12-07
A/RES/55/147,R/55/147,4299,2000-12-07
A/RES/55/158,R/55/158,4300,2000-12-04
A/RES/55/179,R/55/179,4301,2000-12-04
A/RES/55/180A,R/55/180A,4302,2000-12-04
A/RES/55/180B,R/55/180B,4303,2001-06-06
A/RES/55/20,R/55/20,4241,2000-11-06
A/RES/55/209,R/55/209,4304,2000-12-05
A/RES/55/29,R/55/29,4242,2000-11-03
A/RES/55/31,R/55/31,4243,2000-11-03
A/RES/55/32,R/55/32,4244,2000-11-03
A/RES/55/36,R/55/36,4260,2000-11-03
A/RES/55/41,R/55/41,4261,2000-11-03
A/RES/55/49,R/55/49,4262,2000-11-05
A/RES/55/50,R/55/50,4263,2000-12-07
A/RES/55/51,R/55/51,4264,2000-12-07
A/RES/55/52,R/55/52,4265,2000-12-07
A/RES/55/53,R/55/53,4266,2000-12-07
A/RES/55/54,R/55/54,4267,2000-12-07
A/RES/55/55,R/55/55,4268,2000-12-07
A/RES/55/6,R/55/6,4238,2000-10-05
A/RES/55/66,R/55/66,4269,2000-12-03
A/RES/55/7,R/55/7,4239,2000-10-03
A/RES/55/8,R/55/8,4240,2000-10-03
A/RES/55/86,R/55/86,4270,2000-12-03
A/RES/55/87,R/55/87,4271,2000-12-03
A/RES/55/92,R/55/92,4272,2000-12-03
A/RES/55/96,R/55/96,4273,2000-12-03
A/RES/56/12,R/56/12,4307,2001-11-05
A/RES/56/142,R/56/142,4350,2001-12-05
A/RES/56/146,R/56/146,4351,2001-12-05
A/RES/56/148,R/56/148,4352,2001-12-05
A/RES/56/150,R/56/150,4353,2001-12-05
A/RES/56/151,R/56/151,4354,2001-12-05
A/RES/56/152,R/56/152,4355,2001-12-05
A/RES/56/154,R/56/154,4356,2001-12-05
A/RES/56/155,R/56/155,4357,2001-12-05
A/RES/56/159,R/56/159,4358,2001-12-05
A/RES/56/16,R/56/16,4308,2001-11-06
A/RES/56/160,R/56/160,4359,2001-12-05
A/RES/56/165,R/56/165,4360,2001-12-05
A/RES/56/171,R/56/171,4361,2001-12-05
A/RES/56/173,R/56/173,4362,2001-12-05
A/RES/56/174,R/56/174,4363,2001-12-05
A/RES/56/175,R/56/175,4364,2001-12-05
A/RES/56/179,R/56/179,4365,2001-12-07
A/RES/56/20,R/56/20,4309,2001-11-06
A/RES/56/204,R/56/204,4366,2001-12-07
A/RES/56/214A,R/56/214A,4367,2001-12-07
A/RES/56/214B,R/56/214B,4368,2001-12-07
A/RES/56/216,R/56/216,4369,2001-12-07
A/RES/56/22,R/56/22,4310,2001-11-06
A/RES/56/23,R/56/23,4311,2001-11-06
A/RES/56/232,R/56/232,4370,2001-12-03
A/RES/56/25B,R/56/25B,4324,2001-11-06
A/RES/56/266,R/56/266,4371,2002-03-05
A/RES/56/27,R/56/27,4325,2001-11-06
A/RES/56/31,R/56/31,4326,2001-12-03
A/RES/56/32,R/56/32,4327,2001-12-03
A/RES/56/33,R/56/33,4328,2001-12-03
A/RES/56/34,R/56/34,4329,2001-12-03
A/RES/56/35,R/56/35,4330,2001-12-03
A/RES/56/36,R/56/36,4331,2001-12-03
A/RES/56/49,R/56/49,4332,2001-12-07
A/RES/56/52,R/56/52,4333,2001-12-03
A/RES/56/54,R/56/54,4334,2001-12-03
A/RES/56/55,R/56/55,4335,2001-12-03
A/RES/56/56,R/56/56,4336,2001-12-03
A/RES/56/57,R/56/57,4337,2001-12-03
A/RES/56/58,R/56/58,4338,2001-12-03
A/RES/56/59,R/56/59,4339,2001-12-03
A/RES/56/60,R/56/60,4340,2001-12-03
A/RES/56/61,R/56/61,4341,2001-12-03
A/RES/56/62,R/56/62,4342,2001-12-03
A/RES/56/63,R/56/63,4343,2001-12-03
A/RES/56/65,R/56/65,4344,2001-12-03
A/RES/56/66,R/56/66,4345,2001-12-03
A/RES/56/67,R/56/67,4346,2001-12-03
A/RES/56/7,R/56/7,4305,2001-11-05
A/RES/56/73,R/56/73,4347,2001-12-03
A/RES/56/74,R/56/74,4348,2001-12-03
A/RES/56/9,R/56/9,4306,2001-11-04
A/RES/56/94,R/56/94,4349,2001-12-07
A/RES/57/100,R/57/100,4397,2002-11-07
A/RES/57/107,R/57/107,4398,2002-12-04
A/RES/57/108,R/57/108,4399,2002-12-04
A/RES/57/109,R/57/109,4400,2002-12-04
A/RES/57/11,R/57/11,4374,2002-11-04
A/RES/57/110,R/57/110,4401,2002-12-04
A/RES/57/111,R/57/111,4402,2002-12-04
A/RES/57/112,R/57/112,4403,2002-12-04
A/RES/57/117,R/57/117,4404,2002-12-05
A/RES/57/119,R/57/119,4405,2002-12-05
A/RES/57/120,R/57/120,4406,2002-12-05
A/RES/57/121,R/57/121,4407,2002-12-05
A/RES/57/122,R/57/122,4408,2002-12-05
A/RES/57/123,R/57/123,4409,2002-12-05
A/RES/57/124,R/57/124,4410,2002-12-05
A/RES/57/125,R/57/125,4411,2002-12-05
A/RES/57/126,R/57/126,4412,2002-12-05
A/RES/57/127,R/57/127,4413,2002-12-05
A/RES/57/128,R/57/128,4414,2002-12-05
A/RES/57/131,R/57/131,4415,2002-12-05
A/RES/57/132,R/57/132,4416,2002-12-05
A/RES/57/133,R/57/133,4417,2002-12-05
A/RES/57/139,R/57/139,4418,2002-12-05
A/RES/57/140,R/57/140,4419,2002-12-05
A/RES/57/141,R/57/141,4420,2002-12-06
A/RES/57/156,R/57/156,4421,2002-12-03
A/RES/57/175,R/57/175,4422,2002-12-05
A/RES/57/188,R/57/188,4423,2002-12-05
A/RES/57/190,R/57/190,4424,2002-12-05
A/RES/57/195,R/57/195,4425,2002-12-05
A/RES/57/196,R/57/196,4426,2002-12-05
A/RES/57/198,R/57/198,4427,2002-12-05
A/RES/57/199,R/57/199,4428,2002-12-05
A/RES/57/205,R/57/205,4429,2002-12-05
A/RES/57/213,R/57/213,4430,2002-12-05
A/RES/57/214,R/57/214,4431,2002-12-05
A/RES/57/216,R/57/216,4432,2002-12-05
A/RES/57/217,R/57/217,4433,2002-12-05
A/RES/57/222,R/57/222,4434,2002-12-05
A/RES/57/223,R/57/223,4435,2002-12-05
A/RES/57/226,R/57/226,4436,2002-12-05
A/RES/57/227,R/57/227,4437,2002-12-05
A/RES/57/230,R/57/230,4439,2002-12-05
A/RES/57/232,R/57/232,4440,2002-12-05
A/RES/57/233,R/57/233,4441,2002-12-05
A/RES/57/269,R/57/269,4442,2002-12-07
A/RES/57/298,R/57/298,4443,2002-12-07
A/RES/57/325,R/57/325,4444,2003-06-05
A/RES/57/49,R/57/49,4375,2002-11-06
A/RES/57/5,R/57/5,4372,2002-09-03
A/RES/57/54,R/57/54,4376,2002-11-07
A/RES/57/56,R/57/56,4377,2002-11-07
A/RES/57/57,R/57/57,4378,2002-11-07
A/RES/57/58,R/57/58,4379,2002-11-07
A/RES/57/59,R/57/59,4380,2002-11-07
A/RES/57/62,R/57/62,4381,2002-11-07
A/RES/57/63,R/57/63,4382,2002-11-07
A/RES/57/64,R/57/64,4383,2002-11-07
A/RES/57/65,R/57/65,4384,2002-11-07
A/RES/57/66,R/57/66,4385,2002-11-07
A/RES/57/71,R/57/71,4386,2002-11-07
A/RES/57/73,R/57/73,4387,2002-11-07
A/RES/57/74,R/57/74,4388,2002-11-07
A/RES/57/75,R/57/75,4389,2002-11-07
A/RES/57/77,R/57/77,4390,2002-11-07
A/RES/57/78,R/57/78,4391,2002-11-07
A/RES/57/79,R/57/79,4392,2002-11-07
A/RES/57/84,R/57/84,4393,2002-11-07
A/RES/57/85,R/57/85,4394,2002-11-07
A/RES/57/9,R/57/9,4373,2002-11-03
A/RES/57/94,R/57/94,4395,2002-11-07
A/RES/57/97,R/57/97,4396,2002-11-07
A/RES/58/100,R/58/100,4480,2003-12-09
A/RES/58/102,R/58/102,4489,2003-12-09
A/RES/58/103,R/58/103,4481,2003-12-09
A/RES/58/104,R/58/104,4479,2003-12-09
A/RES/58/110,R/58/110,4478,2003-12-09
A/RES/58/111,R/58/111,4477,2003-12-09
A/RES/58/113,R/58/113,4476,2003-12-17
A/RES/58/123,R/58/123,4475,2003-12-17
A/RES/58/155,R/58/155,4474,2003-12-22
A/RES/58/157,R/58/157,4473,2003-12-22
A/RES/58/160,R/58/160,4453,2003-12-22
A/RES/58/161,R/58/161,4472,2003-12-22
A/RES/58/162,R/58/162,4471,2003-12-22
A/RES/58/163,R/58/163,4454,2003-12-22
A/RES/58/171,R/58/171,4470,2003-12-22
A/RES/58/172,R/58/172,4469,2003-12-22
A/RES/58/173,R/58/173,4468,2003-12-22
A/RES/58/174,R/58/174,4467,2003-12-22
A/RES/58/179,R/58/179,4466,2003-12-22
A/RES/58/18,R/58/18,4515,2003-12-03
A/RES/58/180,R/58/180,4465,2003-12-22
A/RES/58/184,R/58/184,4464,2003-12-22
A/RES/58/186,R/58/186,4463,2003-12-22
A/RES/58/187,R/58/187,4462,2003-12-22
A/RES/58/188,R/58/188,4461,2003-12-22
A/RES/58/189,R/58/189,4460,2003-12-22
A/RES/58/19,R/58/19,4517,2003-12-03
A/RES/58/192,R/58/192,4459,2003-12-22
A/RES/58/193,R/58/193,4458,2003-12-22
A/RES/58/194,R/58/194,4457,2003-12-22
A/RES/58/195,R/58/195,4456,2003-12-22
A/RES/58/196,R/58/196,4455,2003-12-22
A/RES/58/198,R/58/198,4452,2003-12-23
A/RES/58/20,R/58/20,4516,2003-12-03
A/RES/58/21,R/58/21,4514,2003-12-03
A/RES/58/22,R/58/22,4513,2003-12-03
A/RES/58/229,R/58/229,4451,2003-12-23
A/RES/58/23,R/58/23,4512,2003-12-03
A/RES/58/240,R/58/240,4450,2003-12-23
A/RES/58/244,R/58/244,4449,2003-12-23
A/RES/58/245,R/58/245,4448,2003-12-23
A/RES/58/29,R/58/29,4500,2003-12-08
A/RES/58/292,R/58/292,4447,2004-05-06
A/RES/58/307,R/58/307,4446,2004-06-18
A/RES/58/317,R/58/317,4445,2004-08-05
A/RES/58/33,R/58/33,4508,2003-12-08
A/RES/58/35,R/58/35,4520,2003-12-08
A/RES/58/36,R/58/36,4507,2003-12-08
A/RES/58/37,R/58/37,4505,2003-12-08
A/RES/58/39,R/58/39,4504,2003-12-08
A/RES/58/43,R/58/43,4502,2003-12-08
A/RES/58/44,R/58/44,4501,2003-12-08
A/RES/58/45,R/58/45,4498,2003-12-08
A/RES/58/46,R/58/46,4511,2003-12-08
A/RES/58/47,R/58/47,4492,2003-12-08
A/RES/58/49,R/58/49,4493,2003-12-08
A/RES/58/50,R/58/50,4494,2003-12-08
A/RES/58/51,R/58/51,4510,2003-12-08
A/RES/58/53,R/58/53,4495,2003-12-08
A/RES/58/54,R/58/54,4496,2003-12-08
A/RES/58/56,R/58/56,4497,2003-12-08
A/RES/58/59,R/58/59,4503,2003-12-08
A/RES/58/64,R/58/64,4506,2003-12-08
A/RES/58/68,R/58/68,4509,2003-12-08
A/RES/58/7,R/58/7,4519,2003-11-04
A/RES/58/71,R/58/71,4499,2003-12-08
A/RES/58/8,R/58/8,4518,2003-11-05
A/RES/58/91,R/58/91,4490,2003-12-09
A/RES/58/92,R/58/92,4491,2003-12-09
A/RES/58/93,R/58/93,4487,2003-12-09
A/RES/58/94,R/58/94,4486,2003-12-09
A/RES/58/95,R/58/95,4485,2003-12-09
A/RES/58/96,R/58/96,4484,2003-12-09
A/RES/58/97,R/58/97,4483,2003-12-09
A/RES/58/98,R/58/98,4482,2003-12-09
A/RES/58/99,R/58/99,4488,2003-12-09
A/RES/59/102,R/59/102,4570,2004-12-03
A/RES/59/106,R/59/106,4571,2004-12-03
A/RES/59/109,R/59/109,4572,2004-12-03
A/RES/59/11,R/59/11,4590,2004-10-28
A/RES/59/117,R/59/117,4560,2004-12-10
A/RES/59/118,R/59/118,4559,2004-12-10
A/RES/59/119,R/59/119,4558,2004-12-10
A/RES/59/120,R/59/120,4557,2004-12-10
A/RES/59/121,R/59/121,4556,2004-12-10
A/RES/59/122,R/59/122,4555,2004-12-10
A/RES/59/123,R/59/123,4554,2004-12-10
A/RES/59/124,R/59/124,4553,2004-12-10
A/RES/59/125,R/59/125,4552,2004-12-10
A/RES/59/127,R/59/127,4550,2004-12-10
A/RES/59/128,R/59/128,4551,2004-12-10
A/RES/59/129,R/59/129,4549,2004-12-10
A/RES/59/131,R/59/131,4548,2004-12-10
A/RES/59/135,R/59/135,4547,2004-12-10
A/RES/59/136,R/59/136,4546,2004-12-10
A/RES/59/173,R/59/173,4545,2004-12-20
A/RES/59/177,R/59/177,4544,2004-12-20
A/RES/59/178,R/59/178,4543,2004-12-20
A/RES/59/179,R/59/179,4542,2004-12-20
A/RES/59/18,R/59/18,4589,2004-11-01
A/RES/59/181,R/59/181,4541,2004-12-20
A/RES/59/184,R/59/184,4540,2004-12-20
A/RES/59/185,R/59/185,4539,2004-12-20
A/RES/59/188,R/59/188,4536,2004-12-20
A/RES/59/193,R/59/193,4538,2004-12-20
A/RES/59/195,R/59/195,4537,2004-12-20
A/RES/59/197,R/59/197,4535,2004-12-20
A/RES/59/199,R/59/199,4534,2004-12-20
A/RES/59/201,R/59/201,4533,2004-12-20
A/RES/59/202,R/59/202,4532,2004-12-20
A/RES/59/203,R/59/203,4531,2004-12-20
A/RES/59/204,R/59/204,4530,2004-12-20
A/RES/59/205,R/59/205,4529,2004-12-20
A/RES/59/206,R/59/206,4528,2004-12-20
A/RES/59/207,R/59/207,4527,2004-12-20
A/RES/59/221,R/59/221,4526,2004-12-22
A/RES/59/24,R/59/24,4588,2004-11-17
A/RES/59/251,R/59/251,4525,2004-12-22
A/RES/59/260,R/59/260,4524,2004-12-23
A/RES/59/261,R/59/261,4523,2004-12-23
A/RES/59/28,R/59/28,4587,2004-12-01
A/RES/59/280,R/59/280,4522,2005-03-08
A/RES/59/29,R/59/29,4586,2004-12-01
A/RES/59/30,R/59/30,4582,2004-12-01
A/RES/59/307,R/59/307,4521,2005-12-08
A/RES/59/31,R/59/31,4585,2004-12-01
A/RES/59/32,R/59/32,4584,2004-12-01
A/RES/59/33,R/59/33,4583,2004-12-01
A/RES/59/6,R/59/6,4591,2004-10-22
A/RES/59/62,R/59/62,4576,2004-12-03
A/RES/59/64,R/59/64,4580,2004-12-03
A/RES/59/65,R/59/65,4579,2004-12-03
A/RES/59/67,R/59/67,4578,2004-12-03
A/RES/59/68,R/59/68,4577,2004-12-03
A/RES/59/69,R/59/69,4575,2004-12-03
A/RES/59/70,R/59/70,4574,2004-12-03
A/RES/59/75,R/59/75,4567,2004-12-03
A/RES/59/76,R/59/76,4573,2004-12-03
A/RES/59/77,R/59/77,4561,2004-12-03
A/RES/59/78,R/59/78,4562,2004-12-03
A/RES/59/79,R/59/79,4563,2004-12-03
A/RES/59/81,R/59/81,4564,2004-12-03
A/RES/59/83,R/59/83,4565,2004-12-03
A/RES/59/84,R/59/84,4566,2004-12-03
A/RES/59/85,R/59/85,4581,2004-12-03
A/RES/59/88,R/59/88,4568,2004-12-03
A/RES/59/91,R/59/91,4569,2004-12-03
A/RES/60/100,R/60/100,4642,2005-12-08
A/RES/60/101,R/60/101,4643,2005-12-08
A/RES/60/102,R/60/102,4657,2005-12-08
A/RES/60/103,R/60/103,4644,2005-12-08
A/RES/60/104,R/60/104,4645,2005-12-08
A/RES/60/105,R/60/105,4646,2005-12-08
A/RES/60/106,R/60/106,4647,2005-12-08
A/RES/60/107,R/60/107,4648,2005-12-08
A/RES/60/108,R/60/108,4649,2005-12-08
A/RES/60/110,R/60/110,4650,2005-12-08
A/RES/60/111,R/60/111,4651,2005-12-08
A/RES/60/112,R/60/112,4652,2005-12-08
A/RES/60/118,R/60/118,4653,2005-12-08
A/RES/60/119,R/60/119,4654,2005-12-08
A/RES/60/12,R/60/12,4664,2005-11-08
A/RES/60/120,R/60/120,4655,2005-12-08
A/RES/60/143,R/60/143,4617,2005-12-16
A/RES/60/144,R/60/144,4616,2005-12-16
A/RES/60/146,R/60/146,4615,2005-12-16
A/RES/60/150,R/60/150,4614,2005-12-16
A/RES/60/152,R/60/152,4613,2005-12-16
A/RES/60/155,R/60/155,4612,2005-12-16
A/RES/60/157,R/60/157,4611,2005-12-16
A/RES/60/162,R/60/162,4610,2005-12-16
A/RES/60/163,R/60/163,4609,2005-12-16
A/RES/60/164,R/60/164,4608,2005-12-16
A/RES/60/165,R/60/165,4607,2005-12-16
A/RES/60/170,R/60/170,4602,2005-12-16
A/RES/60/171,R/60/171,4606,2005-12-16
